,0,1,2,3,4,5,6,7,8,9
0,0.8746508364405555,0.1139201162550619,1.8250240631856307,0.36450362359921573,2.1573180320998544,4.006170610831057,1.3064519682661555,0.45444075827446856,2.5434360400154405,0.18521405161161297
1,1.090645463153627,0.11938222655210462,1.901632330608407,0.2334595463246455,2.321654722604806,1.7205021147849229,1.3321141818047686,0.4253293789838022,4.526484638430853,0.0830832931506657
2,0.8795428754820882,0.16699080574505717,2.6339727910242576,0.3949246203513984,3.062966543286446,1.1370386283992735,1.1729661464474213,0.2686486217483914,2.9373108276822952,0.10776439550126993
3,0.8393181176898002,0.1854159637671794,3.638650519102039,0.41909363707645353,4.740512190531936,3.0148250103916796,1.589294583539293,0.600370739699522,2.939589592275483,0.10003529747517197
4,0.7961830518188423,0.2080424703844613,3.5418609360185087,0.40440893630987435,2.9059851080361567,2.1500068623971282,1.2205949475296927,0.4910815820901632,1.6131720868170882,0.13131999197121072
5,0.8540553532967877,0.19715675601461474,3.845232490089225,0.48843049346539535,2.7065783801077945,3.082667925431983,0.8612215258252518,0.6327203034223212,1.312864233337701,0.19015832342869465
6,0.7839262203385913,0.18124636486900064,3.3510148662821764,0.22865537732950617,2.2969117839605206,2.486549430059389,1.6335660304123327,0.5435119976297826,5.3396110493969635,0.19797139037574588
7,0.9062655082964957,0.18556972019830298,3.0313196722780837,0.4350116896305739,1.8980460405281896,3.227302977910902,1.6083519007204543,0.43278558698058617,2.8550523234065635,0.20453781938769866
8,1.2318802753218567,0.09736453972095467,1.7096503762501267,0.5444415495499463,4.853944636979214,4.009252290370813,1.3530010995205548,0.40095713774505914,2.207780262167502,0.1677286696881684
9,0.8815721108195224,0.1941321521300732,3.395177147810037,0.7353988783932293,3.774364552316022,2.429865440037916,1.3439816031962235,0.488155553264773,4.09124864563306,0.15736950129946445
10,0.8992564842683434,0.1913355343680243,3.535954391158673,0.3865241761521788,1.0930233208993803,1.900450579568408,1.4369509023627864,0.43465912133846296,3.9031596590051514,0.07720287427963672
11,0.9612937245413464,0.16445884323972398,2.357298449425982,0.5185234525973462,3.1956863607934327,4.485625460140084,1.4782962038390273,0.6226074789415126,3.3941307016240105,0.14878288355472238
12,0.9487623496585244,0.15866395574771658,3.62968295929795,0.5796568087364302,4.26127756683465,4.027872958109638,1.3170965405047685,0.27886683384559646,3.5093167686918005,0.14617324493559203
13,0.7784349408712513,0.19031759955280986,3.7338922068120035,0.6325128621702558,1.6471185551517475,1.3895679780046304,1.0056568442311276,0.18866905705211384,3.434789617059228,0.08679221789696331
